,timestamp,Alt_Baro,Alt_VPS,VZ
1:36:18.1 PM,242.4,17.7,12.8,0
1:36:18.2 PM,242.5,17.7,12.8,0
1:36:18.3 PM,242.6,17.7,12.8,0
1:36:18.4 PM,242.7,17.7,13.1,0
1:36:18.5 PM,242.8,17.7,13.1,0
1:36:18.6 PM,242.9,17.7,13.1,0
1:36:18.7 PM,243.0,17.7,13.5,0
1:36:18.8 PM,243.1,17.7,13.5,0
1:36:18.9 PM,243.2,17.7,13.5,0
1:36:19.0 PM,243.3,17.7,13.8,0
1:36:19.1 PM,243.4,17.7,13.8,0
1:36:19.3 PM,243.5,17.7,13.8,0
1:36:19.4 PM,243.6,17.7,13.8,0
1:36:19.5 PM,243.7,17.7,13.8,0
1:36:19.6 PM,243.8,17.7,14.1,0
1:36:19.7 PM,243.9,17.7,14.1,0
1:36:19.8 PM,244.0,17.7,14.1,0
1:36:19.8 PM,244.1,17.7,14.1,0
1:36:19.9 PM,244.2,17.7,14.1,0
1:36:20.0 PM,244.3,17.7,14.4,0
1:36:20.1 PM,244.4,17.7,14.4,0
1:36:20.2 PM,244.5,17.7,14.4,0
1:36:20.3 PM,244.6,17.7,14.8,0
1:36:20.4 PM,244.7,17.7,14.8,0
1:36:20.5 PM,244.8,17.7,14.8,0
1:36:20.6 PM,244.9,17.4,15.1,0
1:36:20.8 PM,245.0,17.4,15.1,0
1:36:20.9 PM,245.1,17.4,15.1,0
1:36:21.0 PM,245.2,17.4,15.1,0
1:36:21.1 PM,245.3,17.4,15.4,0
1:36:21.2 PM,245.4,17.4,15.4,0
1:36:21.3 PM,245.5,17.4,15.7,0
1:36:21.4 PM,245.6,17.4,15.7,0
1:36:21.5 PM,245.7,17.4,15.7,0
1:36:21.6 PM,245.8,17.4,15.7,0
1:36:21.6 PM,245.9,17.4,15.7,-0.5
1:36:21.7 PM,246.0,17.4,15.7,-0.9
1:36:21.8 PM,246.1,17.7,15.7,-1.3
1:36:21.9 PM,246.2,17.7,16.1,-1.3
1:36:22.0 PM,246.3,18.0,16.4,-0.9
1:36:22.1 PM,246.4,18.0,16.4,-0.7
1:36:22.2 PM,246.5,18.4,16.4,-0.5
1:36:22.3 PM,246.6,18.4,16.4,-0.2
1:36:22.4 PM,246.7,18.4,16.4,0
1:36:22.6 PM,246.8,18.4,16.4,0
1:36:22.7 PM,246.9,18.4,16.4,0
1:36:22.8 PM,247.0,18.4,16.4,0
1:36:22.9 PM,247.1,18.4,16.4,0
1:36:23.0 PM,247.2,18.4,16.4,0
1:36:23.1 PM,247.3,18.4,16.4,0
1:36:23.2 PM,247.4,18.4,16.4,0
1:36:23.3 PM,247.5,18.4,16.4,0
1:36:23.3 PM,247.6,18.4,16.4,0
1:36:23.4 PM,247.7,18.4,16.4,0
1:36:23.5 PM,247.8,18.4,16.4,0
1:36:23.6 PM,247.9,18.4,16.4,0
1:36:23.7 PM,248.0,18.4,16.4,0
1:36:23.8 PM,248.1,18.4,16.4,0
1:36:23.9 PM,248.2,18.4,16.1,0
1:36:24.0 PM,248.3,18.4,16.1,0
1:36:24.1 PM,248.4,18.4,16.1,0
1:36:24.3 PM,248.5,18.4,16.1,0
1:36:24.4 PM,248.6,18.4,16.1,0
1:36:24.5 PM,248.7,18.4,16.1,0
1:36:24.6 PM,248.8,18.4,16.1,0
1:36:24.7 PM,248.9,18.4,16.1,0
1:36:24.8 PM,249.0,18.4,15.7,0
1:36:24.9 PM,249.1,18.4,15.7,0
1:36:24.9 PM,249.2,18.4,15.7,0
1:36:25.0 PM,249.3,18.4,15.7,0
1:36:25.1 PM,249.4,18.4,15.7,0
1:36:25.2 PM,249.5,18.4,15.7,0
1:36:25.3 PM,249.6,18.4,15.7,0
1:36:25.4 PM,249.7,18.4,15.7,0
1:36:25.5 PM,249.8,18.4,15.7,0
1:36:25.7 PM,249.9,18.4,15.7,0
1:36:25.8 PM,250.0,18.4,15.7,0
1:36:25.9 PM,250.1,18.4,15.7,0
1:36:26.0 PM,250.2,18.4,15.7,0
1:36:26.1 PM,250.3,18.4,15.7,0
1:36:26.2 PM,250.4,18.4,15.4,0
1:36:26.3 PM,250.5,18.4,15.4,0
1:36:26.3 PM,250.6,18.4,15.4,0
1:36:26.4 PM,250.7,18.4,15.7,0
1:36:26.5 PM,250.8,18.7,15.7,0
1:36:26.6 PM,250.9,18.7,15.7,0
1:36:26.7 PM,251.0,18.7,15.7,0
1:36:26.8 PM,251.1,18.7,15.7,0
1:36:26.9 PM,251.2,18.4,15.7,0
1:36:27.0 PM,251.3,18.4,15.7,0
1:36:27.1 PM,251.4,18.4,15.7,0
1:36:27.2 PM,251.5,18.4,15.7,0
1:36:27.3 PM,251.6,18.4,15.7,0
1:36:27.5 PM,251.7,18.4,15.7,0
1:36:27.6 PM,251.8,18.4,16.1,0
1:36:27.7 PM,251.9,18.4,16.1,0
1:36:27.8 PM,252.0,18.4,16.1,0
1:36:27.9 PM,252.1,18.4,16.1,0
1:36:28.0 PM,252.2,18.4,16.1,0
1:36:28.1 PM,252.3,18.4,16.1,0
1:36:28.1 PM,252.4,18.4,16.1,0
1:36:28.2 PM,252.5,18.4,16.1,0
1:36:28.3 PM,252.6,18.4,16.1,0
1:36:28.4 PM,252.7,18.4,16.4,0
1:36:28.5 PM,252.8,18.4,16.4,0
1:36:28.6 PM,252.9,18.4,16.4,0
1:36:28.7 PM,253.0,18.4,16.4,0
1:36:28.8 PM,253.1,18.4,16.4,0
1:36:28.9 PM,253.2,18.4,16.4,0
1:36:29.1 PM,253.3,18.4,16.7,0
1:36:29.2 PM,253.4,18.4,16.7,0
1:36:29.3 PM,253.5,18.4,16.7,0
1:36:29.4 PM,253.6,18.4,16.7,0
1:36:29.5 PM,253.7,18.4,17.1,0
1:36:29.6 PM,253.8,18.4,17.1,0
1:36:29.7 PM,253.9,18.4,17.1,0
1:36:29.7 PM,254.0,18.7,17.1,0
1:36:29.8 PM,254.1,18.7,17.1,0
1:36:29.9 PM,254.2,18.7,17.1,0
1:36:30.0 PM,254.3,18.4,17.1,0
1:36:30.1 PM,254.4,18.4,16.7,0
1:36:30.2 PM,254.5,18.4,16.7,0
1:36:30.3 PM,254.6,18.4,16.7,0
1:36:30.4 PM,254.7,18.4,16.7,0
1:36:30.5 PM,254.8,18.4,16.7,0
1:36:30.6 PM,254.9,18.4,16.7,0
1:36:30.7 PM,255.0,18.4,16.7,0
1:36:30.8 PM,255.1,18.4,16.7,0
1:36:30.9 PM,255.2,18.4,16.7,0
1:36:31.1 PM,255.3,18.4,16.7,0
1:36:31.2 PM,255.4,18.4,17.1,0
1:36:31.3 PM,255.5,18.4,17.1,0
1:36:31.4 PM,255.6,18.4,17.1,0
1:36:31.5 PM,255.7,18.4,17.1,0
1:36:31.6 PM,255.8,18.4,17.1,0
1:36:31.6 PM,255.9,18.4,17.1,0
1:36:31.7 PM,256.0,18.4,17.1,0
1:36:31.8 PM,256.1,18.4,17.1,0
1:36:31.9 PM,256.2,18.4,17.1,0
1:36:32.0 PM,256.3,18.4,17.1,0
1:36:32.1 PM,256.4,18.4,17.1,0
1:36:32.2 PM,256.5,18.4,17.1,0
1:36:32.3 PM,256.6,18.4,17.1,0
1:36:32.4 PM,256.7,18.4,17.1,0
1:36:32.6 PM,256.8,18.4,17.1,0
1:36:32.7 PM,256.9,18.4,17.1,0
1:36:32.8 PM,257.0,18.4,17.1,0
1:36:32.9 PM,257.1,18.4,17.1,0
1:36:33.0 PM,257.2,18.4,17.1,0
1:36:33.1 PM,257.3,18.4,17.1,0
1:36:33.2 PM,257.4,18.4,17.1,0
1:36:33.2 PM,257.5,18.4,17.1,0
1:36:33.3 PM,257.6,18.4,17.1,0
1:36:33.4 PM,257.7,18.4,17.1,0
1:36:33.5 PM,257.8,18.4,17.1,0
1:36:33.6 PM,257.9,18.4,17.1,0
1:36:33.7 PM,258.0,18.4,17.1,0
1:36:33.8 PM,258.1,18.4,17.1,0
1:36:33.9 PM,258.2,18.4,17.1,0
1:36:34.0 PM,258.3,18.4,17.1,0
1:36:34.1 PM,258.4,18.4,17.1,0
1:36:34.3 PM,258.5,18.4,17.1,0
1:36:34.4 PM,258.6,18.4,17.1,0
1:36:34.5 PM,258.7,18.4,17.1,0
1:36:34.6 PM,258.8,18.4,17.1,0
1:36:34.7 PM,258.9,18.4,17.1,0
1:36:34.8 PM,259.0,18.4,17.1,0
1:36:34.9 PM,259.1,18.4,17.1,0
1:36:35.0 PM,259.2,18.4,17.1,0
1:36:35.1 PM,259.3,18.4,17.1,0
1:36:35.1 PM,259.4,18.4,17.1,0
1:36:35.2 PM,259.5,18.4,17.1,0
1:36:35.3 PM,259.6,18.4,17.1,0
1:36:35.4 PM,259.7,18.4,17.1,0
1:36:35.5 PM,259.8,18.4,17.1,0
1:36:35.6 PM,259.9,18.4,17.1,0
1:36:35.7 PM,260.0,18.4,17.1,0
1:36:35.8 PM,260.1,18.4,17.1,0
1:36:35.9 PM,260.2,18.4,17.1,0
1:36:36.0 PM,260.3,18.4,17.1,0
1:36:36.1 PM,260.4,18.4,17.4,0
1:36:36.3 PM,260.5,18.4,17.4,0
1:36:36.4 PM,260.6,18.4,17.4,0
1:36:36.5 PM,260.7,18.4,17.4,0
1:36:36.6 PM,260.8,18.4,17.4,0
1:36:36.7 PM,260.9,18.4,17.4,0
1:36:36.8 PM,261.0,18.4,17.4,0
1:36:36.9 PM,261.1,18.4,17.4,0
1:36:36.9 PM,261.2,18.4,17.4,0
1:36:37.0 PM,261.3,18.4,17.4,0
1:36:37.1 PM,261.4,18.4,17.4,0
1:36:37.2 PM,261.5,18.7,17.4,0
1:36:37.3 PM,261.6,18.7,17.4,0
1:36:37.4 PM,261.7,18.7,17.4,0
1:36:37.5 PM,261.8,18.7,17.4,0
1:36:37.6 PM,261.9,18.7,17.4,0
1:36:37.7 PM,262.0,18.7,17.4,0
1:36:37.8 PM,262.1,18.7,17.4,0
1:36:37.9 PM,262.2,18.4,17.4,0
1:36:38.1 PM,262.3,18.7,17.4,0
1:36:38.2 PM,262.4,18.7,17.4,0
1:36:38.3 PM,262.5,18.7,17.4,0
1:36:38.4 PM,262.6,18.7,17.4,0
1:36:38.5 PM,262.7,18.7,17.4,0
1:36:38.6 PM,262.8,18.4,17.4,0
1:36:38.7 PM,262.9,18.4,17.4,0
1:36:38.8 PM,263.0,18.4,17.4,0
1:36:38.9 PM,263.1,18.4,17.4,0
1:36:38.9 PM,263.2,18.4,17.4,0
1:36:39.0 PM,263.3,18.4,17.4,0
1:36:39.1 PM,263.4,18.4,17.4,0
1:36:39.2 PM,263.5,18.4,17.4,0
1:36:39.3 PM,263.6,18.4,17.4,0
1:36:39.4 PM,263.7,18.4,17.4,0
1:36:39.5 PM,263.8,18.4,17.4,0
1:36:39.6 PM,263.9,18.4,17.4,0
1:36:39.7 PM,264.0,18.4,17.4,0
1:36:39.9 PM,264.1,18.4,17.4,0
1:36:40.0 PM,264.2,18.4,17.4,0
1:36:40.1 PM,264.3,18.4,17.4,0
1:36:40.2 PM,264.4,18.4,17.4,0
1:36:40.3 PM,264.5,18.4,17.4,0
1:36:40.4 PM,264.6,18.4,17.4,0
1:36:40.5 PM,264.7,18.4,17.4,0
1:36:40.5 PM,264.8,18.4,17.4,0
1:36:40.6 PM,264.9,18.4,17.4,0
1:36:40.7 PM,265.0,18.4,17.4,0
1:36:40.8 PM,265.1,18.4,17.4,0
1:36:40.9 PM,265.2,18.4,17.4,0
1:36:41.0 PM,265.3,18.4,17.4,0
1:36:41.1 PM,265.4,18.4,17.4,0
1:36:41.3 PM,265.5,18.4,17.4,0
1:36:41.4 PM,265.6,18.4,17.4,0
1:36:41.5 PM,265.7,18.4,17.4,0
1:36:41.6 PM,265.8,18.4,17.4,0
1:36:41.7 PM,265.9,18.4,17.4,0
1:36:41.8 PM,266.0,18.4,17.4,0
1:36:41.9 PM,266.1,18.4,17.4,0
1:36:42.0 PM,266.2,18.4,17.4,0
1:36:42.1 PM,266.3,18.4,17.4,0
1:36:42.1 PM,266.4,18.4,17.4,0
1:36:42.2 PM,266.5,18.4,17.4,0
1:36:42.3 PM,266.6,18.4,17.4,0
1:36:42.4 PM,266.7,18.4,17.4,0
1:36:42.5 PM,266.8,18.4,17.4,0
1:36:42.6 PM,266.9,18.4,17.4,0
1:36:42.7 PM,267.0,18.4,17.4,0
1:36:42.8 PM,267.1,18.4,17.4,0
1:36:43.0 PM,267.2,18.4,17.4,0
1:36:43.1 PM,267.3,18.4,17.4,0
1:36:43.2 PM,267.4,18.4,17.4,0
1:36:43.3 PM,267.5,18.4,17.4,0
1:36:43.4 PM,267.6,18.4,17.4,0
1:36:43.5 PM,267.7,18.4,17.4,0
1:36:43.6 PM,267.8,18.4,17.4,0
1:36:43.7 PM,267.9,18.4,17.4,0
1:36:43.7 PM,268.0,18.4,17.4,0
1:36:43.8 PM,268.1,18.4,17.4,0
1:36:43.9 PM,268.2,18.4,17.4,0
1:36:44.0 PM,268.3,18.4,17.4,0
1:36:44.1 PM,268.4,18.4,17.4,0
1:36:44.2 PM,268.5,18.4,17.4,0
1:36:44.3 PM,268.6,18.4,17.4,0
1:36:44.4 PM,268.7,18.4,17.4,0
1:36:44.5 PM,268.8,18.4,17.4,0
1:36:44.6 PM,268.9,18.4,17.4,0
1:36:44.7 PM,269.0,18.4,17.4,0
1:36:44.8 PM,269.1,18.4,17.4,0
1:36:45.0 PM,269.2,18.4,17.4,0
1:36:45.1 PM,269.3,18.4,17.4,0
1:36:45.2 PM,269.4,18.4,17.4,0
1:36:45.3 PM,269.5,18.4,17.4,0
1:36:45.4 PM,269.6,18.4,17.4,0
1:36:45.5 PM,269.7,18.4,17.4,0
1:36:45.6 PM,269.8,18.4,17.4,0
1:36:45.7 PM,269.9,18.4,17.4,0
1:36:45.7 PM,270.0,18.4,17.7,0
1:36:45.8 PM,270.1,18.4,17.7,0
1:36:45.9 PM,270.2,18.4,17.7,0
1:36:46.0 PM,270.3,18.4,17.7,0
1:36:46.1 PM,270.4,18.4,17.7,0
1:36:46.2 PM,270.5,18.4,17.7,0
1:36:46.3 PM,270.6,18.4,17.7,0
1:36:46.4 PM,270.7,18.4,17.7,0
1:36:46.5 PM,270.8,18.4,17.7,0
1:36:46.7 PM,270.9,18.4,17.7,0
1:36:46.8 PM,271.0,18.4,17.7,0
1:36:46.9 PM,271.1,18.4,17.7,0
1:36:47.0 PM,271.2,18.4,17.7,0
1:36:47.1 PM,271.3,18.4,17.7,0
1:36:47.1 PM,271.4,18.4,17.7,0
1:36:47.2 PM,271.5,18.4,17.7,0
1:36:47.3 PM,271.6,18.4,17.4,0
1:36:47.4 PM,271.7,18.4,17.4,0
1:36:47.5 PM,271.8,18.4,17.4,0
1:36:47.6 PM,271.9,18.4,17.4,0
1:36:47.7 PM,272.0,18.4,17.4,0
1:36:47.8 PM,272.1,18.4,17.4,0
1:36:47.9 PM,272.2,18.4,17.4,0
1:36:48.1 PM,272.3,18.4,17.4,0
1:36:48.2 PM,272.4,18.4,17.4,0
1:36:48.3 PM,272.5,18.4,17.7,0
1:36:48.4 PM,272.6,18.4,17.7,0
1:36:48.5 PM,272.7,18.4,17.7,0
1:36:48.5 PM,272.8,18.4,17.7,0
1:36:48.6 PM,272.9,18.4,17.7,0
1:36:48.7 PM,273.0,18.4,17.7,0
1:36:48.8 PM,273.1,18.4,17.7,0
1:36:48.9 PM,273.2,18.4,17.7,0
1:36:49.0 PM,273.3,18.4,17.7,0
1:36:49.1 PM,273.4,18.4,17.7,0
1:36:49.2 PM,273.5,18.4,17.7,0
1:36:49.3 PM,273.6,18.4,17.7,0
1:36:49.4 PM,273.7,18.4,17.7,0
1:36:49.6 PM,273.8,18.4,17.7,0
1:36:49.7 PM,273.9,18.4,17.4,0
1:36:49.8 PM,274.0,18.4,17.4,0
1:36:49.9 PM,274.1,18.4,17.4,0
1:36:50.0 PM,274.2,18.4,17.7,0
1:36:50.0 PM,274.3,18.4,17.7,0
1:36:50.1 PM,274.4,18.4,17.4,0
1:36:50.2 PM,274.5,18.4,17.4,0
1:36:50.3 PM,274.6,18.4,17.4,0
1:36:50.4 PM,274.7,18.4,17.4,0
1:36:50.5 PM,274.8,18.4,17.4,0
1:36:50.6 PM,274.9,18.4,17.4,0
1:36:50.7 PM,275.0,18.4,17.4,0
1:36:50.8 PM,275.1,18.4,17.4,0
1:36:50.9 PM,275.2,18.4,17.4,0
1:36:51.0 PM,275.3,18.4,17.4,0
1:36:51.2 PM,275.4,18.4,17.4,0
1:36:51.3 PM,275.5,18.4,17.4,0
1:36:51.4 PM,275.6,18.4,17.4,0
1:36:51.5 PM,275.7,18.4,17.4,0
1:36:51.6 PM,275.8,18.4,17.4,0
1:36:51.7 PM,275.9,18.4,17.4,0
1:36:51.8 PM,276.0,18.4,17.4,0
1:36:51.9 PM,276.1,18.4,17.4,0
1:36:51.9 PM,276.2,18.4,17.4,0
1:36:52.0 PM,276.3,18.4,17.4,0
1:36:52.1 PM,276.4,18.4,17.4,0
1:36:52.2 PM,276.5,18.4,17.4,0
1:36:52.3 PM,276.6,18.4,17.4,0
1:36:52.4 PM,276.7,18.4,17.7,0
1:36:52.5 PM,276.8,18.4,17.7,0
1:36:52.6 PM,276.9,18.4,17.7,0
1:36:52.7 PM,277.0,18.4,17.7,0
1:36:52.8 PM,277.1,18.4,17.7,0
1:36:53.0 PM,277.2,18.4,17.7,0
1:36:53.1 PM,277.3,18.4,17.7,0
1:36:53.2 PM,277.4,18.4,17.7,0
1:36:53.3 PM,277.5,18.4,17.7,0
1:36:53.4 PM,277.6,18.4,17.7,0
1:36:53.5 PM,277.7,18.4,17.7,0
1:36:53.5 PM,277.8,18.4,17.7,0
1:36:53.6 PM,277.9,18.4,17.7,0
1:36:53.7 PM,278.0,18.4,17.7,0
1:36:53.8 PM,278.1,18.4,17.7,0
1:36:53.9 PM,278.2,18.4,17.7,0
1:36:54.0 PM,278.3,18.4,17.7,0
1:36:54.1 PM,278.4,18.4,17.7,0
1:36:54.2 PM,278.5,18.4,17.7,0
1:36:54.3 PM,278.6,18.4,17.7,0
1:36:54.5 PM,278.7,18.4,17.7,0
1:36:54.6 PM,278.8,18.4,17.7,0
1:36:54.7 PM,278.9,18.4,17.7,0
1:36:54.8 PM,279.0,18.4,17.7,0
1:36:54.9 PM,279.1,18.4,17.7,0
1:36:55.0 PM,279.2,18.4,17.7,0
1:36:55.1 PM,279.3,18.4,17.7,0
1:36:55.2 PM,279.4,18.4,17.7,0
1:36:55.2 PM,279.5,18.4,17.7,0
1:36:55.3 PM,279.6,18.4,17.7,0
1:36:55.4 PM,279.7,18.4,17.7,0
1:36:55.5 PM,279.8,18.4,17.7,0
1:36:55.6 PM,279.9,18.4,17.7,0
1:36:55.7 PM,280.0,18.4,17.7,0
1:36:55.8 PM,280.1,18.4,17.7,0
1:36:55.9 PM,280.2,18.4,17.7,0
1:36:56.0 PM,280.3,18.4,17.7,0
1:36:56.1 PM,280.4,18.4,17.7,0
1:36:56.2 PM,280.5,18.4,17.7,0
1:36:56.4 PM,280.6,18.4,17.4,0
1:36:56.5 PM,280.7,18.4,17.4,0
1:36:56.6 PM,280.8,18.4,17.7,0
1:36:56.7 PM,280.9,18.4,17.4,0
1:36:56.8 PM,281.0,18.4,17.4,0
1:36:56.9 PM,281.1,18.4,17.4,0
1:36:57.0 PM,281.2,18.4,17.7,0
1:36:57.0 PM,281.3,18.4,17.4,0
1:36:57.1 PM,281.4,18.4,17.7,0
1:36:57.2 PM,281.5,18.4,17.4,0
1:36:57.3 PM,281.6,18.4,17.4,0
1:36:57.4 PM,281.7,18.4,17.4,0
1:36:57.5 PM,281.8,18.4,17.4,0
1:36:57.6 PM,281.9,18.4,17.4,0
1:36:57.7 PM,282.0,18.4,17.4,0
1:36:57.8 PM,282.1,18.4,17.4,0
1:36:58.0 PM,282.2,18.4,17.4,0
1:36:58.1 PM,282.3,18.4,17.4,0
1:36:58.2 PM,282.4,18.4,17.4,0
1:36:58.3 PM,282.5,18.4,17.4,0
1:36:58.4 PM,282.6,18.4,17.4,0
1:36:58.5 PM,282.7,18.4,17.4,0
1:36:58.6 PM,282.8,18.4,17.4,0
1:36:58.7 PM,282.9,18.4,17.4,0
1:36:58.7 PM,283.0,18.4,17.4,0
1:36:58.8 PM,283.1,18.4,17.4,0
1:36:58.9 PM,283.2,18.4,17.4,0
1:36:59.0 PM,283.3,18.4,17.4,0
1:36:59.1 PM,283.4,18.4,17.4,0
1:36:59.2 PM,283.5,18.4,17.4,0
1:36:59.3 PM,283.6,18.4,17.4,0
1:36:59.4 PM,283.7,18.4,17.4,0
1:36:59.5 PM,283.8,18.4,17.4,0
1:36:59.6 PM,283.9,18.4,17.4,0
1:36:59.8 PM,284.0,18.4,17.4,0
1:36:59.9 PM,284.1,18.4,17.4,0
1:37:00.0 PM,284.2,18.4,17.4,0
1:37:00.1 PM,284.3,18.4,17.4,0
1:37:00.2 PM,284.4,18.4,17.4,0
1:37:00.3 PM,284.5,18.4,17.4,0
1:37:00.3 PM,284.6,18.4,17.4,0
1:37:00.4 PM,284.7,18.4,17.4,0
1:37:00.5 PM,284.8,18.4,17.4,0
1:37:00.6 PM,284.9,18.4,17.4,0
1:37:00.7 PM,285.0,18.4,17.4,0
1:37:00.8 PM,285.1,18.4,17.4,0
1:37:00.9 PM,285.2,18.4,17.4,0
1:37:01.0 PM,285.3,18.4,17.4,0
1:37:01.1 PM,285.4,18.4,17.4,0
1:37:01.3 PM,285.5,18.4,17.4,0
1:37:01.4 PM,285.6,18.4,17.4,0
1:37:01.5 PM,285.7,18.4,17.4,0
1:37:01.6 PM,285.8,18.4,17.4,0
1:37:01.7 PM,285.9,18.4,17.4,0
1:37:01.8 PM,286.0,18.4,17.4,0
1:37:01.9 PM,286.1,18.4,17.4,0
1:37:01.9 PM,286.2,18.4,17.4,0
1:37:02.0 PM,286.3,18.4,17.4,0
1:37:02.1 PM,286.4,18.4,17.4,0
1:37:02.2 PM,286.5,18.4,17.4,0
1:37:02.3 PM,286.6,18.4,17.4,0
1:37:02.4 PM,286.7,18.4,17.4,0
1:37:02.5 PM,286.8,18.4,17.4,0
1:37:02.6 PM,286.9,18.4,17.4,0
1:37:02.7 PM,287.0,18.4,17.4,0
1:37:02.9 PM,287.1,18.4,17.4,0
1:37:03.0 PM,287.2,18.4,17.4,0
1:37:03.1 PM,287.3,18.4,17.4,0
1:37:03.2 PM,287.4,18.4,17.4,0
1:37:03.3 PM,287.5,18.4,17.4,0
1:37:03.4 PM,287.6,18.4,17.4,0
1:37:03.5 PM,287.7,18.4,17.4,0
1:37:03.5 PM,287.8,18.4,17.4,0
1:37:03.6 PM,287.9,18.4,17.4,0
1:37:03.7 PM,288.0,18.4,17.4,0
1:37:03.8 PM,288.1,18.4,17.4,0
1:37:03.9 PM,288.2,18.4,17.4,0
1:37:04.0 PM,288.3,18.4,17.4,0
1:37:04.1 PM,288.4,18.4,17.4,0
1:37:04.2 PM,288.5,18.4,17.4,0
1:37:04.3 PM,288.6,18.4,17.4,0
1:37:04.4 PM,288.7,18.4,17.4,0
1:37:04.5 PM,288.8,18.4,17.4,0
1:37:04.6 PM,288.9,18.4,17.4,0
1:37:04.7 PM,289.0,18.4,17.4,0
1:37:04.9 PM,289.1,18.4,17.4,0
1:37:05.0 PM,289.2,18.4,17.4,0
1:37:05.1 PM,289.3,18.4,17.4,0
1:37:05.3 PM,289.4,18.4,17.4,0
1:37:05.4 PM,289.6,18.4,17.4,0
1:37:05.4 PM,289.7,18.4,17.4,0
1:37:05.5 PM,289.8,18.4,17.4,0
1:37:05.6 PM,289.9,18.4,17.4,0
1:37:05.7 PM,290.0,18.4,17.4,0
1:37:05.8 PM,290.1,18.4,17.4,0
1:37:05.9 PM,290.2,18.4,17.4,0
1:37:06.0 PM,290.3,18.4,17.4,0
1:37:06.1 PM,290.4,18.4,17.4,0
1:37:06.2 PM,290.5,18.4,17.4,0
1:37:06.4 PM,290.6,18.4,17.4,0
1:37:06.5 PM,290.7,18.4,17.4,0
1:37:06.6 PM,290.8,18.4,17.4,0
1:37:06.7 PM,290.9,18.4,17.4,0
1:37:06.8 PM,291.0,18.4,17.4,0
1:37:06.9 PM,291.1,18.4,17.4,0
1:37:07.0 PM,291.2,18.4,17.4,0
1:37:07.0 PM,291.3,18.4,17.4,0
1:37:07.1 PM,291.4,18.4,17.4,0
1:37:07.2 PM,291.5,18.4,17.4,0
1:37:07.3 PM,291.6,18.4,17.4,0
1:37:07.4 PM,291.7,18.4,17.4,0
1:37:07.5 PM,291.8,18.4,17.4,0
1:37:07.6 PM,291.9,18.4,17.4,0
1:37:07.7 PM,292.0,18.4,17.4,0
1:37:07.8 PM,292.1,18.4,17.4,0
1:37:08.0 PM,292.2,18.4,17.4,0
1:37:08.1 PM,292.3,18.4,17.4,0
1:37:08.2 PM,292.4,18.4,17.4,0
1:37:08.3 PM,292.5,18.4,17.4,0
1:37:08.4 PM,292.6,18.4,17.4,0
1:37:08.5 PM,292.7,18.4,17.4,0
1:37:08.5 PM,292.8,18.4,17.4,0
1:37:08.6 PM,292.9,18.4,17.4,0
1:37:08.7 PM,293.0,18.4,17.4,0
1:37:08.8 PM,293.1,18.4,17.4,0
1:37:08.9 PM,293.2,18.4,17.4,0
1:37:09.0 PM,293.3,18.4,17.4,0
1:37:09.1 PM,293.4,18.4,17.4,0
1:37:09.2 PM,293.5,18.4,17.4,0
1:37:09.3 PM,293.6,18.4,17.4,0
1:37:09.5 PM,293.7,18.4,17.4,0
1:37:09.6 PM,293.8,18.4,17.4,0
1:37:09.7 PM,293.9,18.4,17.4,0
1:37:09.8 PM,294.0,18.4,17.4,0
1:37:09.9 PM,294.1,18.4,17.4,0
1:37:10.0 PM,294.2,18.4,17.4,0
1:37:10.1 PM,294.3,18.4,17.4,0
1:37:10.2 PM,294.4,18.4,17.4,0
1:37:10.3 PM,294.5,18.4,17.4,0
1:37:10.3 PM,294.6,18.4,17.4,0
1:37:10.4 PM,294.7,18.4,17.4,0
1:37:10.5 PM,294.8,18.4,17.4,0
1:37:10.6 PM,294.9,18.4,17.4,0
1:37:10.7 PM,295.0,18.4,17.4,0
1:37:10.8 PM,295.1,18.4,17.4,0
1:37:10.9 PM,295.2,18.4,17.4,0
1:37:11.0 PM,295.3,18.4,17.4,0
1:37:11.1 PM,295.4,18.4,17.4,0
1:37:11.3 PM,295.5,18.4,17.4,0
1:37:11.4 PM,295.6,18.4,17.4,0
1:37:11.5 PM,295.7,18.4,17.4,0
1:37:11.6 PM,295.8,18.4,17.4,0
1:37:11.7 PM,295.9,18.4,17.4,0
1:37:11.8 PM,296.0,18.4,17.4,0
1:37:11.9 PM,296.1,18.4,17.4,0
1:37:12.0 PM,296.2,18.4,17.4,0
1:37:12.0 PM,296.3,18.4,17.4,0
1:37:12.1 PM,296.4,18.4,17.4,0
1:37:12.2 PM,296.5,18.4,17.4,0
1:37:12.3 PM,296.6,18.4,17.4,0
1:37:12.4 PM,296.7,18.4,17.4,0
1:37:12.5 PM,296.8,18.4,17.4,0
1:37:12.6 PM,296.9,18.4,17.4,0
1:37:12.7 PM,297.0,18.4,17.4,0
1:37:12.9 PM,297.1,18.4,17.4,0
1:37:13.0 PM,297.2,18.4,17.4,0
1:37:13.1 PM,297.3,18.4,17.4,0
1:37:13.2 PM,297.4,18.4,17.4,0
1:37:13.3 PM,297.5,18.4,17.4,0
1:37:13.4 PM,297.6,18.4,17.4,0
1:37:13.5 PM,297.7,18.4,17.4,0
1:37:13.6 PM,297.8,18.4,17.4,0
1:37:13.6 PM,297.9,18.4,17.4,0
1:37:13.7 PM,298.0,18.4,17.4,0
1:37:13.8 PM,298.1,18.4,17.1,0
1:37:13.9 PM,298.2,18.4,17.1,0
